id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7498065,06/01/2010 16:39,852,4187,$56.43,Swipe Transaction,59935,Gainesville,FL,32653,5499,
7498066,06/01/2010 16:39,1334,1157,$83.00,Swipe Transaction,59935,Tonawanda,NY,14150,5499,
7498067,06/01/2010 16:40,468,5532,-$72.00,Swipe Transaction,61195,Iowa City,IA,52240,5541,
7498068,06/01/2010 16:40,816,2968,$17.73,Swipe Transaction,34390,Bristol,TN,37620,5813,
7498069,06/01/2010 16:40,1980,5829,$94.28,Swipe Transaction,50783,Pearland,TX,77584,5411,
7498070,06/01/2010 16:41,1920,3415,$93.52,Swipe Transaction,65242,Miltona,MN,56354,4900,
7498071,06/01/2010 16:41,1964,5898,-$93.00,Swipe Transaction,43293,Clayton,NC,27520,5499,
7498073,06/01/2010 16:42,1595,2429,$43.01,Online Transaction,9932,ONLINE,,,5311,
7498077,06/01/2010 16:43,1074,3903,$42.58,Swipe Transaction,19647,Belle Fourche,SD,57717,4900,
7498078,06/01/2010 16:44,150,5775,$107.05,Swipe Transaction,65153,Lorton,VA,22079,5912,
7498080,06/01/2010 16:44,488,5413,$80.00,Swipe Transaction,27092,Corpus Christi,TX,78412,4829,
7498081,06/01/2010 16:45,1225,5762,$36.82,Online Transaction,18563,ONLINE,,,4121,
7498082,06/01/2010 16:46,48,3456,$5.58,Swipe Transaction,69905,Albuquerque,NM,87106,7210,
7498083,06/01/2010 16:46,1644,5525,$56.95,Swipe Transaction,6827,Westminster,SC,29693,5411,
7498084,06/01/2010 16:46,1964,5898,$31.79,Swipe Transaction,43293,Clayton,NC,27520,5499,
7498085,06/01/2010 16:46,1992,5476,$0.60,Swipe Transaction,14528,Poplar Bluff,MO,63901,5499,
7498086,06/01/2010 16:47,77,5501,$41.77,Swipe Transaction,86410,Elizabethville,PA,17023,5211,
7498087,06/01/2010 16:47,327,5512,$11.72,Swipe Transaction,50783,Concord,VT,5824,5411,
7498088,06/01/2010 16:47,362,1129,$109.48,Swipe Transaction,81833,Las Vegas,NV,89118,5912,
7498089,06/01/2010 16:47,649,251,$1.77,Swipe Transaction,14528,New Windsor,NY,12553,5499,
7498090,06/01/2010 16:47,816,3774,$39.98,Swipe Transaction,34490,Clinton,TN,37716,5719,
7498091,06/01/2010 16:47,1098,4626,$88.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7498092,06/01/2010 16:48,1538,5833,$28.11,Swipe Transaction,98123,New York,NY,10032,4121,
7498093,06/01/2010 16:48,1551,1114,$157.19,Swipe Transaction,99370,Petersburg,IL,62675,5311,
7498094,06/01/2010 16:48,1591,2043,$61.30,Swipe Transaction,32175,Omaha,NE,68111,7538,
7498096,06/01/2010 16:48,1901,2158,$71.00,Swipe Transaction,59935,Miami,FL,33125,5499,
7498097,06/01/2010 16:48,1901,2158,$32.85,Swipe Transaction,59935,Miami,FL,33125,5499,
7498098,06/01/2010 16:49,592,4133,$1.64,Swipe Transaction,14528,Asheville,NC,28801,5499,
7498099,06/01/2010 16:49,1170,4592,$78.59,Online Transaction,9932,ONLINE,,,5311,
7498100,06/01/2010 16:49,1855,5967,$31.84,Swipe Transaction,76768,San Jose,CA,95121,5310,
7498102,06/01/2010 16:50,557,5570,$80.83,Swipe Transaction,50783,Canton,NC,28716,5411,
7498103,06/01/2010 16:50,1361,2880,$55.37,Swipe Transaction,45371,Detroit,MI,48202,5411,
7498105,06/01/2010 16:51,888,5377,$32.40,Swipe Transaction,2607,Jacksonville,AR,72076,5310,
7498107,06/01/2010 16:51,954,5586,$14.02,Swipe Transaction,72919,Riverside,CA,92505,5921,
7498108,06/01/2010 16:51,1334,1157,$30.78,Swipe Transaction,59935,Tonawanda,NY,14150,5499,
7498109,06/01/2010 16:51,1391,36,$27.29,Online Transaction,39021,ONLINE,,,4784,
7498110,06/01/2010 16:51,1940,4218,$3.10,Swipe Transaction,36934,Corona,NY,11368,7538,
7498111,06/01/2010 16:51,1964,5898,$93.00,Swipe Transaction,43293,Clayton,NC,27520,5499,
7498112,06/01/2010 16:52,73,4713,$104.00,Swipe Transaction,44795,Anchorage,AK,99504,3780,
7498113,06/01/2010 16:52,110,4103,$207.66,Swipe Transaction,37437,Austin,TX,78728,8021,
7498114,06/01/2010 16:52,1334,1157,-$83.00,Swipe Transaction,59935,Tonawanda,NY,14150,5499,
7498115,06/01/2010 16:52,1391,4107,$101.26,Swipe Transaction,27601,Rego Park,NY,11374,7538,
7498117,06/01/2010 16:52,1718,4706,$12.72,Swipe Transaction,59935,Alhambra,CA,91801,5499,
7498118,06/01/2010 16:52,1885,2435,$52.14,Swipe Transaction,17018,Winder,GA,30680,5211,
7498119,06/01/2010 16:53,350,2865,$5.58,Online Transaction,39261,ONLINE,,,5815,
7498120,06/01/2010 16:53,1086,2947,$114.40,Swipe Transaction,75781,Marshfield,MA,2050,5411,
7498121,06/01/2010 16:53,1263,140,$36.83,Online Transaction,39021,ONLINE,,,4784,
7498122,06/01/2010 16:53,1541,228,$38.37,Online Transaction,87530,ONLINE,,,4900,
7498123,06/01/2010 16:53,1687,2509,$22.99,Online Transaction,16798,ONLINE,,,4121,
7498124,06/01/2010 16:54,1511,5502,$14.19,Swipe Transaction,64261,Madison,WI,53716,7542,
7498125,06/01/2010 16:54,1693,5940,$8.44,Swipe Transaction,61195,Scottsdale,AZ,85260,5541,
7498126,06/01/2010 16:55,362,5474,$113.47,Swipe Transaction,81833,Las Vegas,NV,89118,5912,Technical Glitch
7498127,06/01/2010 16:55,1542,2906,$24.15,Online Transaction,39021,ONLINE,,,4784,
7498128,06/01/2010 16:56,208,2426,$67.05,Swipe Transaction,60569,Federal Way,WA,98023,5300,
7498129,06/01/2010 16:56,250,4740,$10.72,Swipe Transaction,84062,Lebanon,OR,97355,4121,
7498131,06/01/2010 16:56,1758,4686,$68.33,Swipe Transaction,95155,Jackson,MS,39213,5300,
7498132,06/01/2010 16:56,1783,10,$31.72,Swipe Transaction,18215,Berkeley,CA,94705,5719,
7498133,06/01/2010 16:57,468,5532,$72.00,Swipe Transaction,61195,Iowa City,IA,52240,5541,
7498135,06/01/2010 16:57,716,4715,$61.33,Swipe Transaction,37369,Joshua Tree,CA,92252,4111,
7498136,06/01/2010 16:57,852,4187,$97.00,Swipe Transaction,59935,Gainesville,FL,32653,5499,
7498137,06/01/2010 16:57,987,5090,$20.60,Online Transaction,39021,ONLINE,,,4784,
7498138,06/01/2010 16:57,1052,5460,$140.00,Swipe Transaction,27092,Pittsburg,CA,94565,4829,
7498139,06/01/2010 16:57,1843,5752,$36.80,Swipe Transaction,75781,Chicago Heights,IL,60411,5411,
7498140,06/01/2010 16:58,526,5917,$6.92,Swipe Transaction,90513,Miami,FL,33134,5300,
7498143,06/01/2010 16:58,1896,2944,$60.00,Swipe Transaction,27092,Monroe,MI,48162,4829,
7498144,06/01/2010 16:58,1901,2158,-$71.00,Swipe Transaction,59935,Miami,FL,33125,5499,
7498146,06/01/2010 16:59,1808,1184,-$99.00,Swipe Transaction,22204,Midland,TX,79701,5541,
7498147,06/01/2010 16:59,1981,4151,$8.01,Swipe Transaction,60569,Cape Coral,FL,33914,5300,
7498148,06/01/2010 17:00,1461,2090,$44.02,Swipe Transaction,24823,Brunswick,OH,44212,7538,
7498151,06/01/2010 17:01,1989,2984,$69.63,Swipe Transaction,86616,Upper Marlboro,MD,20774,4814,
7498152,06/01/2010 17:02,473,5099,$15.17,Swipe Transaction,86410,Redford,MI,48239,5211,
7498153,06/01/2010 17:03,369,2443,$89.43,Swipe Transaction,86616,Versailles,KY,40383,4814,
7498154,06/01/2010 17:03,477,2450,$37.35,Swipe Transaction,69972,Greenville,ME,4441,5814,
7498155,06/01/2010 17:03,1492,5452,$31.99,Swipe Transaction,87625,Hanover Park,IL,60133,5812,
7498156,06/01/2010 17:04,170,3340,$73.80,Swipe Transaction,35451,Orlando,FL,32822,5812,
7498157,06/01/2010 17:04,1497,3655,$26.92,Swipe Transaction,2703,Kerman,CA,93630,5814,
7498158,06/01/2010 17:05,161,5588,$10.38,Swipe Transaction,44919,Waco,TX,76707,5814,
7498159,06/01/2010 17:05,497,3452,$17.09,Swipe Transaction,20561,Arlington,SD,57212,5912,
7498161,06/01/2010 17:06,376,4704,$18.13,Swipe Transaction,94123,Absecon,NJ,8205,5310,
7498164,06/01/2010 17:06,1286,5168,$70.32,Swipe Transaction,60569,Elmira,NY,14905,5300,
7498165,06/01/2010 17:07,11,243,$53.09,Swipe Transaction,35451,Reisterstown,MD,21136,5812,
7498166,06/01/2010 17:07,171,3704,-$92.00,Swipe Transaction,61195,Greenville,SC,29607,5541,
7498167,06/01/2010 17:07,1568,3000,$90.92,Swipe Transaction,48038,Copiague,NY,11726,5812,
7498168,06/01/2010 17:08,1644,5525,$69.90,Swipe Transaction,64032,Westminster,SC,29693,5912,
7498169,06/01/2010 17:08,1909,1136,$33.17,Online Transaction,15143,ONLINE,,,4784,
7498171,06/01/2010 17:09,474,2493,$81.06,Swipe Transaction,22204,Williston Park,NY,11596,5541,
7498170,06/01/2010 17:09,474,2493,$51.00,Swipe Transaction,22204,Williston Park,NY,11596,5541,
7498173,06/01/2010 17:09,972,4166,$32.21,Swipe Transaction,37104,El Paso,TX,79912,7832,
7498174,06/01/2010 17:09,1606,2790,$66.12,Swipe Transaction,96405,Mobile,AL,36695,5812,
7498175,06/01/2010 17:09,1985,2834,$1.76,Swipe Transaction,14528,Alpharetta,GA,30022,5499,
7498176,06/01/2010 17:10,1586,1122,$67.75,Swipe Transaction,75936,Valley Stream,NY,11580,5814,
7498177,06/01/2010 17:10,1856,5949,$130.00,Swipe Transaction,92822,Fayetteville,NC,28312,3395,
7498178,06/01/2010 17:11,171,3704,$92.00,Swipe Transaction,61195,Greenville,SC,29607,5541,
7498179,06/01/2010 17:11,1671,5785,$88.52,Swipe Transaction,62517,Tampa,FL,33613,5411,
7498180,06/01/2010 17:11,1777,5014,$27.20,Online Transaction,16798,ONLINE,,,4121,
7498181,06/01/2010 17:11,1857,5498,$70.43,Swipe Transaction,78605,Florham Park,NJ,7932,5814,
7498182,06/01/2010 17:12,177,1152,$68.00,Online Transaction,87530,ONLINE,,,4900,
7498183,06/01/2010 17:12,1381,3738,$53.65,Swipe Transaction,68812,Cushing,MN,56443,5812,
7498186,06/01/2010 17:14,595,2128,$69.44,Online Transaction,59350,ONLINE,,,7922,
7498187,06/01/2010 17:14,1404,4555,$58.24,Swipe Transaction,95031,Chandler,TX,75758,7349,
7498188,06/01/2010 17:14,1651,3450,$160.00,Swipe Transaction,27092,Memphis,TN,38116,4829,
7498189,06/01/2010 17:15,75,2227,$20.27,Swipe Transaction,93558,Houston,TX,77073,5813,
7498190,06/01/2010 17:15,171,3704,$58.13,Swipe Transaction,61195,Greenville,SC,29607,5541,
7498192,06/01/2010 17:15,738,204,$38.48,Swipe Transaction,33820,Santo Domingo,Dominican Republic,,5912,
7498193,06/01/2010 17:15,1141,237,$1.43,Swipe Transaction,14528,Winston Salem,NC,27101,5499,
7498194,06/01/2010 17:15,1909,1136,$25.58,Online Transaction,89705,ONLINE,,,5193,
7498195,06/01/2010 17:16,452,4249,$39.76,Online Transaction,41122,ONLINE,,,4784,
7498196,06/01/2010 17:16,990,5038,$53.64,Swipe Transaction,100340,Donaldsonville,LA,70346,5812,
7498197,06/01/2010 17:16,1895,1090,$18.27,Swipe Transaction,13431,Piscataway,NJ,8854,7832,
7498198,06/01/2010 17:17,53,3267,$20.20,Online Transaction,15143,ONLINE,,,4784,
7498201,06/01/2010 17:17,1448,4685,$73.03,Swipe Transaction,82981,Inman,SC,29349,5912,
7498202,06/01/2010 17:18,350,3709,$22.40,Swipe Transaction,83229,Bethesda,MD,20814,5411,
7498203,06/01/2010 17:18,1224,3874,$82.59,Swipe Transaction,46965,College Park,MD,20740,7538,
7498206,06/01/2010 17:20,287,4118,$83.83,Swipe Transaction,38482,Hitchcock,TX,77563,7995,
7498207,06/01/2010 17:20,614,2094,$0.00,Swipe Transaction,27092,Gastonia,NC,28056,4829,
7498208,06/01/2010 17:20,1687,2509,$16.57,Swipe Transaction,67116,Alcalde,NM,87511,4121,
7498209,06/01/2010 17:21,1097,4690,$1.22,Swipe Transaction,14528,Marne,MI,49435,5499,
7498210,06/01/2010 17:21,1581,5541,$109.86,Swipe Transaction,10009,Arnold,MO,63010,4900,
7498211,06/01/2010 17:21,1812,2531,$61.69,Swipe Transaction,18935,North Little Rock,AR,72116,5812,
7498212,06/01/2010 17:22,1018,3022,$42.97,Swipe Transaction,17493,Palm Coast,FL,32137,5812,
7498213,06/01/2010 17:22,1039,5791,$1.62,Swipe Transaction,14528,Los Angeles,CA,90033,5499,
7498214,06/01/2010 17:22,1623,5142,$149.87,Online Transaction,17976,ONLINE,,,4900,
7498215,06/01/2010 17:23,474,2493,-$51.00,Swipe Transaction,22204,Williston Park,NY,11596,5541,
7498217,06/01/2010 17:23,985,3862,$54.99,Swipe Transaction,90865,Grand Blanc,MI,48439,5311,
7498220,06/01/2010 17:25,489,4233,$12.18,Swipe Transaction,20561,Lincoln,NE,68503,5912,
7498222,06/01/2010 17:26,135,2808,$19.81,Swipe Transaction,79776,Pickerington,OH,43147,7832,
7498223,06/01/2010 17:26,376,4704,$16.33,Swipe Transaction,94123,Absecon,NJ,8205,5310,Bad PIN
7498225,06/01/2010 17:26,987,4146,$27.84,Online Transaction,39021,ONLINE,,,4784,
7498226,06/01/2010 17:26,1417,2975,$658.40,Swipe Transaction,58284,Highland,MI,48357,6300,
7498227,06/01/2010 17:26,1455,2960,$1.04,Swipe Transaction,14528,San Diego,CA,92102,5499,
7498228,06/01/2010 17:26,1885,4694,$17.08,Swipe Transaction,18917,Winder,GA,30680,5813,
7498229,06/01/2010 17:27,234,5370,$28.12,Swipe Transaction,42956,Mesquite,TX,75150,5813,
7498230,06/01/2010 17:27,275,63,$37.55,Swipe Transaction,88646,Webster,TX,77598,5812,
7498231,06/01/2010 17:28,1684,3278,$84.66,Online Transaction,73186,ONLINE,,,4814,
7498233,06/01/2010 17:29,1710,1182,$22.41,Swipe Transaction,42858,Portage,WI,53901,7538,
7498234,06/01/2010 17:30,820,3224,$46.53,Swipe Transaction,59199,Barnstable,MA,2630,5814,
7498237,06/01/2010 17:31,96,5175,-$66.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7498238,06/01/2010 17:31,452,4249,$36.15,Online Transaction,41122,ONLINE,,,4784,
7498239,06/01/2010 17:31,1546,245,$49.85,Swipe Transaction,12328,Pittsfield,NH,3263,5812,
7498240,06/01/2010 17:32,811,2079,$87.67,Swipe Transaction,22938,Overland Park,KS,66221,5812,
7498241,06/01/2010 17:33,631,2596,-$100.00,Swipe Transaction,59935,Oklahoma City,OK,73159,5499,
7498242,06/01/2010 17:33,1909,1136,$31.19,Online Transaction,15143,ONLINE,,,4784,
7498243,06/01/2010 17:34,585,5881,$10.57,Swipe Transaction,83229,Miami,FL,33152,5411,
7498244,06/01/2010 17:34,1497,3655,$65.71,Swipe Transaction,88646,Kerman,CA,93630,5812,
7498245,06/01/2010 17:35,46,2925,$270.49,Online Transaction,96529,ONLINE,,,4899,
7498246,06/01/2010 17:36,96,5175,$148.81,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7498247,06/01/2010 17:36,852,90,$26.80,Swipe Transaction,50743,High Springs,FL,32643,5912,
7498248,06/01/2010 17:36,1127,3869,$24.96,Online Transaction,39021,ONLINE,,,4784,
7498249,06/01/2010 17:37,285,3442,$60.00,Swipe Transaction,27092,Greensboro,NC,27409,4829,
7498251,06/01/2010 17:37,1638,4728,$30.88,Swipe Transaction,44578,Lakeville,MN,55044,5812,
7498252,06/01/2010 17:39,631,2596,$100.00,Swipe Transaction,59935,Oklahoma City,OK,73159,5499,
7498253,06/01/2010 17:39,1581,5541,$0.81,Swipe Transaction,14528,Barnhart,MO,63012,5499,
7498254,06/01/2010 17:40,154,159,$56.00,Swipe Transaction,22204,Fayetteville,NC,28314,5541,
7498255,06/01/2010 17:40,371,5495,$16.47,Swipe Transaction,48618,Richmond,VA,23227,5251,
7498257,06/01/2010 17:41,573,3268,$22.33,Swipe Transaction,23866,Lincolnton,GA,30817,5812,
7498258,06/01/2010 17:42,865,3832,$121.74,Swipe Transaction,21020,Waynesboro,VA,22980,5300,
7498259,06/01/2010 17:42,1498,2232,$285.27,Swipe Transaction,60569,Hampton,NJ,8827,5300,
7498260,06/01/2010 17:43,763,4993,$45.40,Swipe Transaction,45926,Philadelphia,PA,19103,5814,
7498261,06/01/2010 17:43,1243,3884,$3.46,Swipe Transaction,5026,Harrisburg,PA,17113,5310,
7498262,06/01/2010 17:43,1735,3336,$82.30,Swipe Transaction,21042,Vero Beach,FL,32967,5300,
7498263,06/01/2010 17:44,631,2596,$48.45,Swipe Transaction,59935,Oklahoma City,OK,73159,5499,
7498264,06/01/2010 17:45,285,4196,$33.82,Swipe Transaction,45926,Greensboro,NC,27402,5814,
7498265,06/01/2010 17:45,1313,4183,$68.59,Swipe Transaction,60569,Pittsburgh,PA,15211,5300,
7498266,06/01/2010 17:45,1697,1101,$20.63,Online Transaction,18563,ONLINE,,,4121,
7498267,06/01/2010 17:47,992,5007,$23.16,Swipe Transaction,91295,Chesterfield,VA,23832,5813,
7498268,06/01/2010 17:47,1313,4183,$67.82,Swipe Transaction,60569,Pittsburgh,PA,15211,5300,
7498269,06/01/2010 17:48,1509,3685,$141.25,Swipe Transaction,86212,Parkville,MD,21234,5411,
7498270,06/01/2010 17:49,970,1012,$29.24,Swipe Transaction,44555,Port Orange,FL,32128,5812,
7498271,06/01/2010 17:50,1314,1140,$7.57,Swipe Transaction,75781,New Braunfels,TX,78130,5411,
7498272,06/01/2010 17:51,363,5555,$23.97,Online Transaction,9932,ONLINE,,,5311,
7498273,06/01/2010 17:52,20,3895,$1.32,Swipe Transaction,86438,Weatherford,TX,76086,5499,
7498274,06/01/2010 17:53,503,1088,$3.38,Swipe Transaction,61195,Chicago,IL,60629,5541,
7498275,06/01/2010 17:54,96,5175,$66.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7498276,06/01/2010 17:54,154,159,-$56.00,Swipe Transaction,22204,Fayetteville,NC,28314,5541,
7498278,06/01/2010 17:56,154,159,$8.12,Swipe Transaction,22204,Fayetteville,NC,28314,5541,
7498279,06/01/2010 17:56,1534,4250,$29.14,Online Transaction,18563,ONLINE,,,4121,
7498280,06/01/2010 17:56,1575,2112,$156.79,Swipe Transaction,81833,Sarasota,FL,34231,5912,
7498281,06/01/2010 17:57,1692,5371,$43.52,Online Transaction,13154,ONLINE,,,4900,
7498282,06/01/2010 17:57,1861,3374,$6.46,Swipe Transaction,75781,Carrollton,TX,75006,5411,
7498283,06/01/2010 17:58,157,969,$685.12,Swipe Transaction,38489,Garden Grove,CA,92843,3058,
7498285,06/01/2010 17:59,1129,102,$44.32,Swipe Transaction,97970,Oceanside,CA,92058,5812,
7498286,06/01/2010 17:59,1135,4977,$65.05,Swipe Transaction,12014,Blue Springs,MO,64015,5814,
7498287,06/01/2010 17:59,1362,2145,$42.19,Swipe Transaction,29214,Burke,VA,22015,5813,
7498288,06/01/2010 18:00,65,4585,$12.96,Swipe Transaction,72250,West Columbia,SC,29172,5813,
7498289,06/01/2010 18:02,285,4196,$30.06,Swipe Transaction,45926,Greensboro,NC,27402,5814,
7498290,06/01/2010 18:02,1677,4969,$50.12,Swipe Transaction,75936,Lubbock,TX,79414,5814,
7498291,06/01/2010 18:02,1980,5829,$37.26,Swipe Transaction,61195,Rosharon,TX,77583,5541,
7498292,06/01/2010 18:03,114,3398,$1.94,Swipe Transaction,41137,North Hollywood,CA,91606,5411,
7498293,06/01/2010 18:03,219,4609,$4.71,Swipe Transaction,22204,Harrison,MI,48625,5541,Insufficient Balance
7498294,06/01/2010 18:03,379,3881,$26.11,Swipe Transaction,16851,Mobile,AL,36693,5813,
7498295,06/01/2010 18:03,655,4134,$20.00,Swipe Transaction,27092,Madison,OH,44057,4829,
7498296,06/01/2010 18:03,1980,5829,-$79.00,Swipe Transaction,61195,Rosharon,TX,77583,5541,
7498297,06/01/2010 18:04,362,1129,$19.43,Swipe Transaction,22204,Las Vegas,NV,89118,5541,
7498299,06/01/2010 18:04,636,3420,$60.00,Swipe Transaction,27092,Chicago,IL,60624,4829,
7498300,06/01/2010 18:04,1558,3750,$50.55,Online Transaction,39021,ONLINE,,,4784,
7498301,06/01/2010 18:06,1307,111,$131.19,Swipe Transaction,86959,Walnut Creek,CA,94598,5311,
7498302,06/01/2010 18:07,1135,4977,$22.44,Swipe Transaction,70801,Blue Springs,MO,64015,4121,
7498304,06/01/2010 18:08,468,5532,$22.68,Swipe Transaction,78454,Iowa City,IA,52240,5812,
7498306,06/01/2010 18:09,1581,3247,$1.37,Swipe Transaction,14528,Barnhart,MO,63012,5499,
7498308,06/01/2010 18:09,1811,3238,$107.96,Swipe Transaction,89069,Mountain View,CA,94040,5251,
7498309,06/01/2010 18:10,674,3255,$47.96,Swipe Transaction,61195,San Diego,CA,92105,5541,
7498310,06/01/2010 18:10,1030,3828,$10.31,Swipe Transaction,75781,Vancouver,WA,98685,5411,
7498311,06/01/2010 18:10,1543,4687,$69.91,Swipe Transaction,55060,Sherman Oaks,CA,91403,5812,
7498312,06/01/2010 18:11,201,4489,$86.48,Swipe Transaction,71593,Joliet,IL,60436,5651,
7498313,06/01/2010 18:11,377,3003,$98.08,Swipe Transaction,60569,Phillips,WI,54555,5300,
7498314,06/01/2010 18:11,979,2613,$35.11,Swipe Transaction,20288,Pomona,CA,91768,7349,
7498315,06/01/2010 18:11,1458,117,$36.95,Swipe Transaction,98106,New Orleans,LA,70119,5300,
7498316,06/01/2010 18:11,1936,5914,$8.42,Swipe Transaction,21739,Richmond,VT,5477,5300,
7498317,06/01/2010 18:12,94,2890,$22.64,Online Transaction,39021,ONLINE,,,4784,
7498318,06/01/2010 18:13,909,3719,$35.24,Swipe Transaction,25887,Olympia,WA,98516,5814,
7498319,06/01/2010 18:13,1497,3655,$457.00,Swipe Transaction,57133,Waianae,HI,96792,3730,
7498321,06/01/2010 18:14,987,4146,$43.64,Swipe Transaction,60569,Glen Burnie,MD,21061,5300,
7498322,06/01/2010 18:14,1144,4141,$42.01,Swipe Transaction,76572,Houston,TX,77086,5310,
7498323,06/01/2010 18:15,20,3895,$1.50,Swipe Transaction,86438,Weatherford,TX,76086,5499,
7498324,06/01/2010 18:15,1018,5970,$14.14,Swipe Transaction,52811,Palm Coast,FL,32137,5411,
7498326,06/01/2010 18:16,73,4713,$84.65,Swipe Transaction,25717,Grand Ronde,OR,97347,5812,
7498328,06/01/2010 18:18,1302,5464,$51.49,Swipe Transaction,50867,Jefferson,NC,28640,5541,
7498329,06/01/2010 18:19,400,3776,$37.67,Swipe Transaction,58176,Panama City,FL,32405,5912,
7498330,06/01/2010 18:19,515,5487,$114.78,Swipe Transaction,30286,Longview,TX,75605,4814,
7498332,06/01/2010 18:21,171,3704,$49.59,Swipe Transaction,1931,Greenville,SC,29607,5211,
7498333,06/01/2010 18:21,319,248,$21.51,Swipe Transaction,7865,Fresno,CA,93727,7230,
7498335,06/01/2010 18:21,1207,5805,$60.00,Swipe Transaction,27092,Clinton,OH,44216,4829,
7498336,06/01/2010 18:21,1456,2211,$56.47,Swipe Transaction,44919,Louisville,MS,39339,5814,
7498337,06/01/2010 18:21,1629,4290,$40.33,Swipe Transaction,98374,Fort Lauderdale,FL,33314,5411,
7498338,06/01/2010 18:22,126,2191,$35.31,Swipe Transaction,87324,Blytheville,AR,72315,7832,
7498340,06/01/2010 18:23,1538,5833,$2.84,Swipe Transaction,30055,New York,NY,10065,7832,
7498341,06/01/2010 18:23,1946,3679,$107.49,Swipe Transaction,34488,Arcadia,CA,91007,7802,
7498343,06/01/2010 18:24,370,4127,$56.60,Swipe Transaction,18215,Diamond Bar,CA,91765,5719,
7498347,06/01/2010 18:28,865,3832,$162.05,Swipe Transaction,60569,Sandston,VA,23150,5300,
7498348,06/01/2010 18:28,1963,3317,$34.92,Swipe Transaction,40038,Wheatland,CA,95692,7832,
7498351,06/01/2010 18:29,1980,5829,$79.00,Swipe Transaction,61195,Rosharon,TX,77583,5541,
7498352,06/01/2010 18:30,104,4205,$54.50,Swipe Transaction,75936,Grand Prairie,TX,75050,5814,
7498353,06/01/2010 18:30,1677,4969,$51.11,Swipe Transaction,78287,Lubbock,TX,79414,5812,
7498354,06/01/2010 18:31,285,2927,$100.00,Swipe Transaction,27092,Greensboro,NC,27409,4829,
7498355,06/01/2010 18:31,316,5857,$41.70,Swipe Transaction,86616,Houston,TX,77049,4814,
7498356,06/01/2010 18:31,452,4249,$63.47,Swipe Transaction,20519,Huntsville,TX,77320,5942,
7498358,06/01/2010 18:31,1201,16,$55.14,Swipe Transaction,69709,Wayland,MA,1778,7230,
7498359,06/01/2010 18:31,1809,3866,$42.95,Swipe Transaction,53784,Broad Run,VA,20137,5310,
7498361,06/01/2010 18:32,822,5424,$66.70,Swipe Transaction,20026,Chula Vista,CA,91911,5261,
7498362,06/01/2010 18:32,1369,5792,$34.01,Swipe Transaction,44578,Martinsville,IN,46151,5812,
